0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
-428.3360900878906,227.1999969482422,-36.479087829589844,-0.04424082487821579,18.16908836364746,-5.421478748321533,-0.13116784393787384,2.113445281982422,-2.631960868835449,-5.880840301513672,-4.144429683685303,-2.3676440715789795,-5.829421043395996,-7.492919445037842,-2.886354446411133,0.2804255485534668,0.22279363870620728,-2.0132429599761963,-5.172079563140869,-3.580106735229492,piano
-453.0232849121094,211.38812255859375,-18.481101989746094,-11.609452247619629,6.541154384613037,-15.708648681640625,-8.456826210021973,-6.312307357788086,-9.948487281799316,-0.25125741958618164,8.386053085327148,6.3108038902282715,-2.824315071105957,-6.21150016784668,2.3288393020629883,7.570305347442627,4.026862621307373,0.9900821447372437,-0.5097584128379822,0.6386300921440125,piano
-514.0884399414062,190.7620086669922,28.883529663085938,8.610142707824707,10.28293514251709,5.4395575523376465,2.7633700370788574,0.44848397374153137,-6.472904682159424,-10.115778923034668,-7.227265357971191,-7.048142433166504,-2.0149614810943604,2.9842870235443115,2.0468392372131348,-5.158732891082764,-10.723434448242188,-7.272060871124268,-3.9581458568573,-5.586485385894775,piano
-377.1595458984375,226.61990356445312,-3.2498598098754883,1.4259611368179321,8.265055656433105,-5.262856960296631,-7.28287410736084,-4.879162311553955,-5.775920391082764,-5.349371433258057,-3.378063440322876,-7.933337211608887,-11.539732933044434,-14.0538330078125,-10.991454124450684,-7.2911882400512695,-4.963866233825684,-0.07423029839992523,0.43799564242362976,-1.6257071495056152,piano
-284.15576171875,225.47325134277344,-30.186710357666016,3.512037515640259,7.0571088790893555,-3.268890857696533,-1.0352774858474731,-5.0610671043396,-4.529767036437988,-7.316900730133057,-0.6960271000862122,-2.641159772872925,-14.547730445861816,-16.54792022705078,-8.596046447753906,-5.367870807647705,-4.020315647125244,-2.9876811504364014,-4.811408996582031,-2.7171809673309326,piano
-415.18682861328125,197.19741821289062,36.92148971557617,-6.279286861419678,5.316680431365967,-5.365108013153076,-14.499486923217773,-14.312849998474121,-17.067981719970703,-12.864346504211426,-4.597677707672119,-1.9349459409713745,2.654189109802246,8.992637634277344,7.560245513916016,-0.10734835267066956,-8.0891752243042,-11.217329025268555,-8.027971267700195,-5.599311351776123,piano
-499.9416198730469,200.4747314453125,-3.204866886138916,13.779837608337402,15.408230781555176,4.268031120300293,-9.1532564163208,-7.66127347946167,-6.016563892364502,-9.364996910095215,-9.610967636108398,-6.023104667663574,-6.988434314727783,-10.31045913696289,-2.8412907123565674,0.8352965116500854,2.488511562347412,4.216527462005615,4.607907772064209,1.506551742553711,piano
-397.6083068847656,228.4392852783203,14.682090759277344,-22.459497451782227,-1.96146821975708,-11.526823997497559,-12.510110855102539,-8.196869850158691,-4.244026184082031,5.4976983070373535,5.237837791442871,-2.403125762939453,-1.8342784643173218,-0.05074990913271904,-1.9318039417266846,-3.3166921138763428,-6.060786724090576,-6.022956848144531,-4.462137699127197,-5.057369709014893,piano
-457.1092529296875,185.79115295410156,49.34064483642578,0.25417184829711914,-6.542940139770508,-7.003738880157471,0.3059847950935364,-4.37058687210083,-16.690866470336914,-16.14685821533203,-5.783381462097168,3.1690289974212646,4.780091762542725,0.6012442708015442,-0.07374072074890137,-1.5956103801727295,-8.620434761047363,-8.052888870239258,-1.1470071077346802,0.35296088457107544,piano
-530.44873046875,217.9757537841797,54.388824462890625,-0.8287493586540222,-11.587522506713867,-0.09279763698577881,-0.6125801801681519,-1.001386046409607,-14.721672058105469,-14.766833305358887,-5.695187568664551,1.2960374355316162,4.033502101898193,-0.19380564987659454,0.24604538083076477,-1.1956312656402588,-6.741681098937988,-10.154430389404297,-4.168280124664307,-2.2869670391082764,piano
-176.39071655273438,201.6183624267578,-48.32558822631836,48.664669036865234,-12.889412879943848,8.174982070922852,-5.370694160461426,-7.839239120483398,-8.54012393951416,4.5334696769714355,8.7813081741333,-0.8303402662277222,-0.7668324112892151,-13.67956829071045,-5.849855422973633,-11.332587242126465,-9.59495735168457,-10.35346508026123,-5.499583721160889,-4.382594585418701,piano
-197.5060272216797,227.49998474121094,-27.01643943786621,25.817115783691406,15.890617370605469,16.049182891845703,9.09376335144043,0.5650612115859985,-8.542651176452637,-3.3345587253570557,-1.4704031944274902,-6.615283012390137,-1.4958152770996094,-0.8787907361984253,-1.0190033912658691,-5.708942413330078,-3.093061685562134,-2.2239151000976562,-2.6028449535369873,-6.715707302093506,piano
-129.14901733398438,210.9689483642578,-50.86133575439453,47.415470123291016,-0.605937123298645,18.470901489257812,9.396130561828613,1.9384491443634033,-10.102144241333008,0.37291419506073,-2.943794012069702,-7.119483470916748,-0.8908827900886536,-4.297749996185303,1.5707286596298218,-5.032493591308594,-2.1634254455566406,-4.590452671051025,-3.5485713481903076,-7.8763017654418945,piano
-588.3060913085938,221.27813720703125,61.3892822265625,14.110758781433105,13.770894050598145,4.151535511016846,1.6047440767288208,0.1536705046892166,-1.3917725086212158,1.0496584177017212,-4.400542736053467,-10.060763359069824,-5.125051975250244,-3.339874029159546,-7.474678993225098,-5.013522148132324,-1.1125355958938599,-1.5987907648086548,1.9973489046096802,9.199358940124512,piano
-615.0567016601562,180.63253784179688,58.89100646972656,5.182075023651123,2.9506449699401855,-0.48221778869628906,-4.687617301940918,-0.9008864760398865,2.2466800212860107,2.9023895263671875,4.091217994689941,3.9940755367279053,2.5251407623291016,2.2030484676361084,3.6140949726104736,6.360589981079102,9.249977111816406,9.934232711791992,7.246424198150635,2.439906597137451,piano
-584.8469848632812,197.65072631835938,49.18517303466797,3.2437186241149902,13.930673599243164,11.855340957641602,2.138699769973755,-6.191787242889404,-7.796505928039551,-2.8269383907318115,-3.3291401863098145,-4.45195198059082,-1.7235476970672607,-6.069285869598389,-11.426044464111328,-6.608510494232178,-0.8829050064086914,1.0854299068450928,6.127623081207275,12.615205764770508,piano
-238.1490020751953,162.05477905273438,0.607349693775177,17.366451263427734,-6.611142158508301,2.2691805362701416,-1.152652382850647,-0.7907853722572327,-2.6606950759887695,3.7704365253448486,-4.107163429260254,4.73716402053833,-3.8372507095336914,2.6656200885772705,1.2191076278686523,-0.7578878998756409,0.1576104462146759,-5.473146915435791,-2.4877593517303467,-3.780148506164551,piano
-259.08966064453125,144.3568878173828,7.13925838470459,25.676115036010742,-1.1490976810455322,2.1886024475097656,-4.497994899749756,-6.195296287536621,-4.032526969909668,5.618703365325928,0.9751339554786682,9.946969985961914,-3.782236099243164,-4.481718063354492,-10.318257331848145,-11.933674812316895,-4.516892433166504,-4.049468040466309,-0.7446496486663818,-1.4378894567489624,piano
-245.83506774902344,167.47933959960938,1.6076308488845825,31.35537338256836,-5.994674205780029,13.2362060546875,-5.043912410736084,-0.7742552161216736,-12.161907196044922,0.3670739531517029,-10.151918411254883,5.735353946685791,-6.243741989135742,2.5479769706726074,2.289921283721924,2.1256654262542725,4.456871032714844,-5.311575889587402,-3.025160551071167,-7.644322872161865,piano
-271.7682800292969,157.30984497070312,-21.59606170654297,50.46814727783203,-9.135310173034668,15.9619779586792,-17.80605697631836,4.916760444641113,-2.767254590988159,6.056629180908203,0.04374983534216881,11.593323707580566,1.265906572341919,-3.9611830711364746,-6.062280654907227,-7.723118305206299,-4.682902812957764,-4.332787036895752,1.981432557106018,1.8136860132217407,piano
-256.6142883300781,165.81248474121094,-32.24636459350586,44.599647521972656,-9.640482902526855,23.67351722717285,-12.347376823425293,16.44634246826172,0.13142751157283783,0.8006506562232971,-7.058885097503662,2.9986956119537354,-0.415665864944458,-1.3402444124221802,-3.668651819229126,-2.7854743003845215,-5.051619052886963,-5.2031569480896,1.0908451080322266,-0.05915164574980736,piano
-242.404296875,168.41224670410156,-32.906288146972656,47.08980941772461,-5.545414924621582,24.128612518310547,-5.33650541305542,21.76249122619629,1.3376168012619019,2.4141721725463867,-2.8658885955810547,0.7611603140830994,-5.532248020172119,-0.46318426728248596,-0.5611934065818787,-5.348426342010498,-1.0452759265899658,1.4768661260604858,1.6406558752059937,0.3010489046573639,piano
-345.8772888183594,250.93959045410156,-11.113965034484863,-15.187824249267578,14.788049697875977,-0.0895381048321724,3.3060970306396484,3.5392019748687744,-7.638223648071289,-9.115792274475098,-5.218231201171875,-4.779036998748779,-6.825973987579346,-6.853370666503906,-4.867592811584473,-5.347006797790527,-4.566622257232666,-3.447432518005371,-3.3410167694091797,-0.5048969984054565,piano
-302.58294677734375,227.3753204345703,-19.773027420043945,-11.566312789916992,9.12319278717041,-8.926573753356934,-2.3752856254577637,-9.701214790344238,-14.5947904586792,-9.155563354492188,-11.296666145324707,-11.270134925842285,-6.913661956787109,-5.37457799911499,-7.6520538330078125,-8.753942489624023,-8.006795883178711,-7.2610907554626465,-4.048044204711914,-2.3880057334899902,piano
-551.9053955078125,228.5050506591797,58.49334716796875,-10.146759033203125,1.6280468702316284,15.071918487548828,8.625716209411621,-1.8540328741073608,-5.462183952331543,-7.737468719482422,-11.585664749145508,-13.691447257995605,-11.998950004577637,-7.323368549346924,-4.0184326171875,-2.7422237396240234,-1.5820199251174927,-1.2095069885253906,-2.228156089782715,-3.9422616958618164,piano
-439.0389099121094,214.58001708984375,36.37175750732422,-9.28696346282959,0.6411848068237305,-6.390698432922363,-11.401594161987305,-8.934327125549316,-4.736551761627197,-0.9933544993400574,0.053292881697416306,-1.1869168281555176,-2.859971761703491,-2.3400533199310303,-0.5777333378791809,-1.0823488235473633,-2.662260055541992,-2.634389877319336,-3.4106807708740234,-4.516627311706543,piano
-499.4538879394531,191.1001434326172,42.538482666015625,-21.401277542114258,-15.758007049560547,-9.569706916809082,-10.4053316116333,-4.141900062561035,4.0255818367004395,7.033814907073975,3.666168689727783,-4.974243640899658,-10.001580238342285,-2.1753926277160645,11.830528259277344,16.83439064025879,9.836384773254395,0.9946444630622864,-1.697378158569336,1.060560703277588,piano
-455.1060791015625,216.24473571777344,37.05937576293945,-18.398969650268555,-1.6137158870697021,-7.340264320373535,-21.468713760375977,-19.794269561767578,-12.872990608215332,-5.933151721954346,-0.09928440302610397,1.8868515491485596,2.2966222763061523,3.0094196796417236,2.362708330154419,-0.6997257471084595,-2.6100001335144043,1.2939189672470093,6.776415824890137,6.473686218261719,piano
-295.96990966796875,242.28282165527344,-43.37604904174805,9.875825881958008,7.938477516174316,-1.7859337329864502,6.996145725250244,0.7193750739097595,-4.966734409332275,-7.207221508026123,-4.155157089233398,-1.7670611143112183,-0.0718376412987709,-5.422869682312012,-6.923273086547852,-6.669393062591553,-5.573018550872803,-1.6930207014083862,-2.7345340251922607,-1.1957526206970215,piano
-372.079833984375,248.5124053955078,-7.640617847442627,-7.423112869262695,9.503947257995605,-8.17987060546875,-4.359523296356201,-6.662161350250244,-8.401042938232422,-6.85092830657959,-6.180362224578857,-4.337910175323486,-5.931171417236328,-8.232114791870117,-6.634413242340088,-5.0224175453186035,-4.153832912445068,-1.767017126083374,-0.9476112127304077,-1.8910322189331055,piano
-385.6133728027344,251.38975524902344,-3.3751914501190186,-3.1545393466949463,17.819053649902344,-3.3758063316345215,-2.572939157485962,-9.922183990478516,-16.83188819885254,-13.805490493774414,-11.27999210357666,-8.355287551879883,-6.324820041656494,-3.357387065887451,-2.7184531688690186,-5.7793288230896,-4.484309196472168,-2.0694830417633057,-4.191225051879883,-5.447323322296143,piano
-253.5171661376953,162.88121032714844,10.613167762756348,43.41823196411133,-7.3061747550964355,9.848116874694824,-6.400430202484131,-0.667748749256134,-16.328832626342773,-0.5776021480560303,-10.7168607711792,8.352418899536133,-3.0502548217773438,4.5052876472473145,-1.7087470293045044,-5.116673469543457,0.3562732934951782,-5.828929901123047,-0.22740215063095093,-4.017143726348877,piano
-262.5875244140625,159.40484619140625,9.00525951385498,47.1832160949707,-4.8539814949035645,13.964027404785156,-6.526521682739258,2.201242685317993,-14.890278816223145,2.0059473514556885,-12.76611328125,4.021690368652344,-9.627243995666504,2.3845739364624023,2.678062677383423,3.4132440090179443,6.301540374755859,-4.523604393005371,-2.130581855773926,-9.402104377746582,piano
-232.252197265625,183.2953338623047,7.825822353363037,28.99020004272461,-7.860866069793701,15.889575004577637,-4.045487403869629,-1.5241590738296509,-17.895610809326172,-1.3834331035614014,-14.28061294555664,-0.05400550737977028,-13.921809196472168,-2.492126703262329,-0.27244868874549866,1.6967644691467285,6.338698387145996,-1.8940068483352661,0.46586307883262634,-7.134801387786865,piano
-432.4723205566406,222.4150390625,-10.018095970153809,-34.30398178100586,-2.692845582962036,-10.348498344421387,-8.84638500213623,-6.950088977813721,-14.058087348937988,-14.910541534423828,-10.517585754394531,-3.6526732444763184,3.8822033405303955,7.190765380859375,5.17734956741333,2.4251368045806885,1.5081279277801514,-0.11399687826633453,-1.9429543018341064,-2.5551772117614746,piano
-394.75927734375,231.4409942626953,-25.809053421020508,-24.902408599853516,-6.339705944061279,-12.262571334838867,-4.566658973693848,-6.7928786277771,-8.008916854858398,-9.0941743850708,-8.27345085144043,-2.2565996646881104,1.1937235593795776,4.727453231811523,3.9146957397460938,-0.6402993202209473,-0.4025615155696869,-1.814983606338501,-4.157175540924072,-0.7949256300926208,piano
-327.8714294433594,213.3720703125,-27.026033401489258,-0.30954721570014954,-11.121807098388672,-5.5820159912109375,-4.386651992797852,-10.604477882385254,-8.769857406616211,-11.997441291809082,-10.00232982635498,0.3131622076034546,0.6151352524757385,-1.4436296224594116,-4.405422687530518,-4.6662445068359375,2.305940628051758,2.3431856632232666,2.904170513153076,0.3966612219810486,piano
-506.7220153808594,207.58468627929688,16.071949005126953,-15.601564407348633,-1.5909172296524048,-11.895136833190918,-10.012533187866211,-5.027164936065674,-2.2684786319732666,-0.604401171207428,-7.2223310470581055,-9.372247695922852,-3.86443829536438,4.039950370788574,11.553811073303223,12.597160339355469,8.67107105255127,6.149969100952148,0.8490822315216064,-6.6991353034973145,piano
-450.7098693847656,201.58084106445312,-18.186861038208008,-19.29497528076172,-4.001946449279785,-16.207286834716797,0.5358026623725891,5.6229963302612305,0.4634533226490021,-7.040782451629639,-18.249448776245117,-15.91798210144043,-2.1400625705718994,16.86794090270996,25.985595703125,16.75252914428711,9.9982271194458,3.3385956287384033,-11.539535522460938,-16.862998962402344,piano
-306.796142578125,231.12014770507812,-34.680667877197266,-2.583017349243164,-2.032975912094116,-11.716751098632812,1.1570130586624146,0.7653512954711914,2.9922268390655518,1.517763376235962,-9.477422714233398,-11.978208541870117,-6.82243013381958,1.9199745655059814,11.033012390136719,9.07709789276123,5.68036413192749,0.5366126298904419,-3.3087198734283447,-5.0659942626953125,piano
-349.7666931152344,223.31578063964844,4.776978015899658,-8.250611305236816,15.529953002929688,-11.08224868774414,-12.365192413330078,-7.7367329597473145,-14.979350090026855,-8.766754150390625,-5.007533073425293,-9.16686725616455,-5.085237503051758,1.5026748180389404,3.4947471618652344,2.5972671508789062,0.4754331111907959,1.356912612915039,2.695730686187744,-0.48849841952323914,piano
-383.89990234375,234.65835571289062,-9.968286514282227,-1.55515718460083,12.075817108154297,-10.648740768432617,-0.7489784359931946,5.9187445640563965,-0.8368208408355713,-1.5140657424926758,-1.909194827079773,-8.234498023986816,-7.526104927062988,-1.511556625366211,0.32049596309661865,-4.055074214935303,-6.003365516662598,-2.5564727783203125,-1.282900333404541,-3.4458889961242676,piano
-364.7967834472656,225.19332885742188,2.187727928161621,-4.713129997253418,12.161373138427734,-11.841071128845215,-4.848390579223633,4.195532321929932,0.6181331276893616,3.0462844371795654,4.685626983642578,-2.6217591762542725,-9.597732543945312,-8.019075393676758,-5.989754676818848,-6.038222789764404,-2.9123575687408447,0.5616115927696228,2.1624884605407715,2.0333950519561768,piano
-258.7291259765625,131.29104614257812,15.579920768737793,69.98506927490234,2.1954448223114014,22.836748123168945,2.822077989578247,15.640820503234863,-5.86265230178833,4.943608283996582,-4.740817070007324,3.49527907371521,-3.164045572280884,9.050509452819824,2.7051877975463867,2.876387596130371,12.181275367736816,-1.395051121711731,7.9542412757873535,1.458639144897461,piano
-267.0247497558594,129.01577758789062,26.636455535888672,74.85023498535156,0.3851483464241028,21.30608367919922,1.1788299083709717,18.427549362182617,-1.9716156721115112,6.073884010314941,-1.0475784540176392,7.570555686950684,0.9574929475784302,13.067172050476074,4.2858967781066895,-1.605106234550476,6.760587692260742,-3.9761431217193604,4.16500186920166,1.624480128288269,piano
-254.4462432861328,130.69570922851562,11.366950988769531,71.02227020263672,0.855780303478241,20.657320022583008,-0.6330719590187073,15.86156940460205,-6.4488701820373535,5.105072975158691,-4.877806186676025,4.780830383300781,-3.3177735805511475,6.549675464630127,-2.1382882595062256,-4.785752296447754,4.922126770019531,-6.434110641479492,7.47488260269165,5.526327610015869,piano
-236.20335388183594,170.54656982421875,-3.8234169483184814,43.64946746826172,-10.08888053894043,20.670654296875,-6.934930324554443,10.403889656066895,-1.6804777383804321,0.8685752153396606,0.35969042778015137,-4.122546195983887,-3.4945013523101807,-9.118542671203613,-1.2800230979919434,-3.4059314727783203,-0.2566532492637634,-0.9370276927947998,4.231021404266357,-0.2619436979293823,piano
-224.47328186035156,178.65667724609375,-11.0304536819458,35.80295944213867,-13.689833641052246,18.00541877746582,-7.948826789855957,8.822737693786621,-5.457860946655273,-3.0358428955078125,-2.407759666442871,-3.1780166625976562,1.5265827178955078,-5.098596096038818,0.052209801971912384,-2.9365992546081543,-0.49344614148139954,-2.190453052520752,3.0940072536468506,-1.6581250429153442,piano
-232.88211059570312,166.13851928710938,-0.6731618642807007,37.16952896118164,-9.686853408813477,12.890950202941895,-4.096707344055176,9.108026504516602,0.2087867707014084,0.4414246380329132,-0.3614683449268341,-5.625561237335205,-4.399831771850586,-9.26723861694336,-3.4883289337158203,-3.0992581844329834,-1.6514440774917603,-2.2240872383117676,3.955354690551758,0.19864998757839203,piano
-558.453857421875,215.14454650878906,63.90921401977539,-2.0172667503356934,2.0811352729797363,11.690447807312012,8.639111518859863,0.6710560917854309,-2.839369773864746,-1.791549801826477,-0.8897961974143982,-1.103976845741272,-0.9369341731071472,-0.20482927560806274,-0.7316860556602478,-2.5597646236419678,-2.8993537425994873,-1.5177346467971802,-0.8052299618721008,-1.337461233139038,piano
-516.1661376953125,228.08641052246094,48.95185852050781,-1.431864857673645,4.722256660461426,7.933205604553223,7.185166835784912,3.288625717163086,-1.8804024457931519,-4.58703088760376,-4.446506023406982,-6.4117889404296875,-6.706281661987305,-2.036241054534912,0.9005023241043091,-0.5379315614700317,-2.0627455711364746,-1.0168442726135254,-0.5648052096366882,-3.0485024452209473,piano
-522.6055908203125,228.74818420410156,40.425724029541016,5.4595842361450195,6.049525737762451,7.718610763549805,5.660564422607422,1.9540989398956299,-2.2103068828582764,-5.164608478546143,-1.9295408725738525,-1.0265041589736938,-1.2283225059509277,-2.5207839012145996,-0.9955691695213318,-0.9624448418617249,-3.7114508152008057,-2.0468363761901855,-0.788011372089386,-0.4872182607650757,piano
-589.6827392578125,212.96676635742188,34.21963882446289,-5.736370086669922,-5.4115891456604,5.598751068115234,15.951839447021484,16.578266143798828,7.875814437866211,-10.520845413208008,-20.907550811767578,-18.492952346801758,-7.591763973236084,2.421276807785034,-0.655959963798523,-8.871539115905762,-10.130041122436523,-3.896510601043701,0.021004224196076393,-0.47378599643707275,piano
-546.6400756835938,232.9596710205078,16.263355255126953,-16.42658042907715,0.0710793286561966,-5.41630220413208,-9.736119270324707,-11.099326133728027,-8.645805358886719,-5.857401371002197,-5.6194658279418945,-9.563014030456543,-11.982260704040527,-6.257287502288818,-3.0735771656036377,-1.1572316884994507,1.0980989933013916,2.3275701999664307,-0.6222296953201294,-0.1464623659849167,piano
-561.1009521484375,228.6104278564453,59.57823181152344,-11.444060325622559,-5.600445747375488,9.239356994628906,7.106724262237549,-4.732454776763916,-10.455060005187988,-8.515355110168457,-5.973525047302246,-6.715849876403809,-9.776712417602539,-9.557641983032227,-5.993274211883545,-4.327830791473389,-6.691795825958252,-8.496940612792969,-5.724430084228516,-2.9159934520721436,piano
-540.2244262695312,145.7997283935547,56.859745025634766,8.130112648010254,-0.10693442076444626,-2.7787137031555176,-7.8005523681640625,-9.789633750915527,-10.925531387329102,-11.79246711730957,-10.34072208404541,-6.768265247344971,-0.35473039746284485,8.58431339263916,14.750054359436035,13.65683364868164,7.293770790100098,0.5418975353240967,-3.3375022411346436,-2.0902867317199707,piano
-556.904296875,206.4600372314453,57.172142028808594,-1.5202877521514893,2.1739957332611084,-1.1355435848236084,-11.884315490722656,-13.91850471496582,-7.692569732666016,-1.0136781930923462,1.1974236965179443,3.778775453567505,5.892135143280029,-0.7539780139923096,-11.563358306884766,-14.96700382232666,-9.58664608001709,-1.2636319398880005,2.799271583557129,0.8403567671775818,piano
-569.61181640625,207.03977966308594,65.64398956298828,8.827881813049316,7.10075569152832,2.6719114780426025,-4.451265811920166,-6.486854076385498,-6.747708320617676,-8.536534309387207,-11.023543357849121,-10.393224716186523,-6.7022247314453125,-1.8925219774246216,3.468470811843872,6.717106342315674,5.548349380493164,1.5124648809432983,-1.4178733825683594,-2.018181324005127,piano
-424.29779052734375,258.6932373046875,5.626190662384033,-20.478885650634766,1.5116828680038452,2.5199294090270996,7.248137474060059,0.60699862241745,-5.955240249633789,-7.798397541046143,-7.577486515045166,-4.3024420738220215,-1.3147914409637451,0.6431431174278259,-2.2296788692474365,-7.5546488761901855,-6.130149841308594,-2.199991464614868,-1.6773638725280762,-0.351343035697937,piano
-462.0787353515625,237.4281768798828,2.9004335403442383,-26.044084548950195,2.9178121089935303,-1.2454098463058472,-3.5926802158355713,-7.554398536682129,-8.950651168823242,-5.63299560546875,-6.118255615234375,-9.611859321594238,-12.721179962158203,-6.412411212921143,2.9711625576019287,0.5642233490943909,-5.4032416343688965,-2.9854390621185303,0.5879708528518677,-2.5823748111724854,piano
-435.101318359375,240.9170684814453,-5.536988735198975,-27.17877960205078,-6.326574325561523,-16.82811164855957,-9.52647876739502,-8.711774826049805,-10.290727615356445,-5.904548168182373,-8.586106300354004,-12.981070518493652,-11.433096885681152,-3.545241594314575,0.7599869966506958,-1.070497989654541,-0.08635850250720978,1.8265318870544434,1.6720938682556152,1.1863856315612793,piano
-479.24072265625,222.76339721679688,20.121448516845703,-20.188819885253906,-3.0016348361968994,-10.33770751953125,-17.96412467956543,-17.548933029174805,-13.712023735046387,-10.51207160949707,-8.224510192871094,-2.8253655433654785,1.0970065593719482,-2.64707350730896,-4.730251312255859,0.640964925289154,4.608689308166504,4.971163749694824,6.335862159729004,8.920419692993164,piano
-382.6695861816406,225.61407470703125,-26.043725967407227,-9.998527526855469,3.018510103225708,-16.13227653503418,-4.134814739227295,-8.179457664489746,-13.02007007598877,-13.38282585144043,-14.453361511230469,-3.4455668926239014,5.0003767013549805,-2.101760149002075,-13.830296516418457,-17.554445266723633,-10.377609252929688,-1.5802228450775146,0.5097470879554749,3.024831771850586,piano
-418.91644287109375,240.65728759765625,-9.1177339553833,-17.089866638183594,2.5536651611328125,-7.697096824645996,8.901128768920898,13.250351905822754,5.513723373413086,-3.2767691612243652,-14.315520286560059,-19.495607376098633,-17.015600204467773,-7.823122978210449,-2.168792963027954,-3.4612410068511963,-4.40264892578125,-7.538298606872559,-10.113720893859863,-3.7029073238372803,piano
-321.1792907714844,225.7738800048828,-7.042086601257324,-4.422381401062012,6.4210076332092285,-10.55334186553955,-8.5878267288208,-7.225144863128662,-2.3156888484954834,0.2981109023094177,-0.08559662103652954,-1.0561344623565674,-4.702707290649414,-4.887537002563477,-3.8712079524993896,-5.337321758270264,-3.7223546504974365,-0.2653624713420868,2.587888717651367,3.8837640285491943,piano
-335.7734680175781,213.43565368652344,3.0994510650634766,-5.833166122436523,4.874521255493164,-4.422847270965576,-7.169102668762207,-1.6735610961914062,-5.766326904296875,-8.286011695861816,-6.199163913726807,-3.220198154449463,-0.3227224349975586,4.170344352722168,6.712856769561768,0.025485122576355934,-5.598973751068115,-4.817244052886963,-1.9952030181884766,0.47950050234794617,piano
